"","V1","V2","V3","V4","V5"
"1068",0,0,0,0,0
"1069",0,0,0,0,0
"1070",0,0,0,0,0
"1071",1,1,1,1,1
"1072",0,0,0,0,0
"1073",1,1,1,1,1
"1074",0,0,0,0,0
"1075",1,1,1,1,1
"1076",0,0,0,0,0
"1077",1,1,1,1,1
"1078",0,0,0,0,0
"1079",0,0,0,0,0
"1080",0,0,0,0,0
"1081",0,0,0,0,0
"1082",1,1,1,1,1
"1083",0,0,0,0,0
"1084",1,1,1,1,1
"1085",0,0,0,0,0
"1086",1,1,1,1,1
"1087",0,0,0,0,0
"1088",0,0,0,0,0
"1089",0,0,0,0,0
"1090",1,1,1,1,1
"1091",0,0,0,0,0
"1092",0,0,0,0,0
"1093",1,1,1,1,1
"1094",1,1,1,1,1
"1095",0,0,0,0,0
"1096",0,0,0,0,0
"1097",0,0,0,0,0
"1098",1,1,1,1,1
"1099",1,1,1,1,1
"1100",0,0,0,0,0
"1101",0,0,0,0,0
"1102",0,0,0,0,0
"1103",1,1,1,1,1
"1104",1,1,1,1,1
"1105",1,1,1,1,1
"1106",0,0,0,0,0
"1107",0,0,0,0,0
"1108",0,0,0,0,0
"1109",0,0,0,0,0
"1110",0,0,0,0,0
"1111",1,1,1,1,1
"1112",1,1,1,1,1
"1113",0,0,0,0,0
"1114",0,0,0,0,0
"1115",1,1,1,1,1
"1116",0,0,0,0,0
"1117",0,0,0,0,0
"1118",0,0,0,0,0
"1119",0,0,0,0,0
"1120",0,0,0,0,0
"1121",1,1,1,1,1
"1122",1,1,1,1,1
"1123",0,0,0,0,0
"1124",0,0,0,0,0
"1125",0,0,0,0,0
"1126",1,1,1,1,1
"1127",0,0,0,0,0
"1128",0,0,0,0,0
"1129",0,0,0,0,0
"1130",0,0,0,0,0
"1131",0,0,0,0,0
"1132",0,0,0,0,0
"1133",1,1,1,1,1
"1134",1,1,1,1,1
"1135",0,0,0,0,0
"1136",1,1,1,1,1
"1137",0,0,0,0,0
"1138",0,0,0,0,0
"1139",0,0,0,0,0
"1140",1,1,1,1,1
"1141",0,0,0,0,0
"1142",0,0,0,0,0
"1143",0,0,0,0,0
"1144",1,1,1,1,1
"1145",0,0,0,0,0
"1146",0,0,0,0,0
"1147",1,1,1,1,1
"1148",0,0,0,0,0
"1149",1,1,1,1,1
"1150",0,0,0,0,0
"1151",1,1,1,1,1
"1152",0,0,0,0,0
"1153",0,0,0,0,0
"1154",0,0,0,0,0
"1155",0,0,0,0,0
"1156",0,0,0,0,0
"1157",0,0,0,0,0
"1158",0,0,0,0,0
"1159",0,0,0,0,0
"1160",1,1,1,1,1
"1161",0,0,0,0,0
"1162",0,0,0,0,0
"1163",0,0,0,0,0
"1164",0,0,0,0,0
"1165",1,1,1,1,1
"1166",1,1,1,1,1
"1167",1,1,1,1,1
"1168",0,0,0,0,0
"1169",0,0,0,0,0
"1170",1,1,1,1,1
"1171",0,0,0,0,0
"1172",0,0,0,0,0
"1173",0,0,0,0,0
"1174",0,0,0,0,0
"1175",1,1,1,1,1
"1176",1,1,1,1,1
"1177",0,0,0,0,0
"1178",0,0,0,0,0
"1179",0,0,0,0,0
"1180",1,1,1,1,1
"1181",0,0,0,0,0
"1182",1,1,1,1,1
"1183",0,0,0,0,0
"1184",0,0,0,0,0
"1185",0,0,0,0,0
"1186",1,1,1,1,1
"1187",1,1,1,1,1
"1188",0,0,0,0,0
"1189",0,0,0,0,0
"1190",0,0,0,0,0
"1191",0,0,0,0,0
"1192",1,1,1,1,1
"1193",0,0,0,0,0
"1194",0,0,0,0,0
"1195",0,0,0,0,0
"1196",0,0,0,0,0
"1197",0,0,0,0,0
"1198",0,0,0,0,0
"1199",0,0,0,0,0
"1200",0,0,0,0,0
"1201",1,1,1,1,1
"1202",1,1,1,1,1
"1203",0,0,0,0,0
"1204",0,0,0,0,0
"1205",0,0,0,0,0
"1206",0,0,0,0,0
"1207",0,0,0,0,0
"1208",0,0,0,0,0
"1209",0,0,0,0,0
"1210",0,0,0,0,0
"1211",0,0,0,0,0
"1212",1,1,1,1,1
"1213",0,0,0,0,0
"1214",0,0,0,0,0
"1215",0,0,0,0,0
"1216",0,0,0,0,0
"1217",1,1,1,1,1
"1218",0,0,0,0,0
"1219",0,0,0,0,0
"1220",0,0,0,0,0
"1221",1,1,1,1,1
"1222",1,1,1,1,1
"1223",0,0,0,0,0
"1224",0,0,0,0,0
"1225",1,1,1,1,1
"1226",0,0,0,0,0
"1227",1,1,1,1,1
"1228",0,0,0,0,0
"1229",0,0,0,0,0
"1230",0,0,0,0,0
"1231",0,0,0,0,0
"1232",0,0,0,0,0
"1233",1,1,1,1,1
"1234",0,0,0,0,0
"1235",0,0,0,0,0
"1236",0,0,0,0,0
"1237",0,0,0,0,0
"1238",0,0,0,0,0
"1239",0,0,0,0,0
"1240",1,1,1,1,1
"1241",1,1,1,1,1
"1242",1,1,1,1,1
"1243",0,0,0,0,0
"1244",1,1,1,1,1
"1245",0,0,0,0,0
"1246",0,0,0,0,0
"1247",0,0,0,0,0
"1248",0,0,0,0,0
"1249",1,1,1,1,1
"1250",0,0,0,0,0
"1251",0,0,0,0,0
"1252",0,0,0,0,0
"1253",0,0,0,0,0
"1254",0,0,0,0,0
"1255",1,1,1,1,1
"1256",0,0,0,0,0
"1257",1,1,1,1,1
"1258",0,0,0,0,0
"1259",0,0,0,0,0
"1260",1,1,1,1,1
"1261",0,0,0,0,0
"1262",0,0,0,0,0
"1263",1,1,1,1,1
"1264",1,1,1,1,1
"1265",0,0,0,0,0
"1266",0,0,0,0,0
"1267",0,0,0,0,0
"1268",1,1,1,1,1
"1269",1,1,1,1,1
"1270",1,1,1,1,1
"1271",0,0,0,0,0
"1272",0,0,0,0,0
"1273",0,0,0,0,0
"1274",1,1,1,1,1
"1275",0,0,0,0,0
"1276",0,0,0,0,0
"1277",0,0,0,0,0
"1278",0,0,0,0,0
"1279",0,0,0,0,0
"1280",0,0,0,0,0
"1281",1,1,1,1,1
"1282",0,0,0,0,0
"1283",0,0,0,0,0
"1284",0,0,0,0,0
"1285",0,0,0,0,0
"1286",0,0,0,0,0
"1287",0,0,0,0,0
"1288",0,0,0,0,0
"1289",0,0,0,0,0
"1290",0,0,0,0,0
"1291",1,1,1,1,1
"1292",1,1,1,1,1
"1293",1,1,1,1,1
"1294",0,0,0,0,0
"1295",0,0,0,0,0
"1296",0,0,0,0,0
"1297",0,0,0,0,0
"1298",0,0,0,0,0
"1299",0,0,0,0,0
"1300",0,0,0,0,0
"1301",0,0,0,0,0
"1302",1,1,1,1,1
"1303",0,0,0,0,0
"1304",1,1,1,1,1
"1305",1,1,1,1,1
"1306",0,0,0,0,0
"1307",0,0,0,0,0
"1308",0,0,0,0,0
"1309",1,1,1,1,1
"1310",1,1,1,1,1
"1311",0,0,0,0,0
"1312",0,0,0,0,0
"1313",1,1,1,1,1
"1314",0,0,0,0,0
"1315",0,0,0,0,0
"1316",1,1,1,1,1
"1317",0,0,0,0,0
"1318",0,0,0,0,0
"1319",1,1,1,1,1
"1320",1,1,1,1,1
"1321",0,0,0,0,0
"1322",0,0,0,0,0
"1323",1,1,1,1,1
"1324",1,1,1,1,1
"1325",0,0,0,0,0
"1326",0,0,0,0,0
"1327",0,0,0,0,0
"1328",0,0,0,0,0
"1329",0,0,0,0,0
"1330",1,1,1,1,1
"1331",1,1,1,1,1
"1332",1,1,1,1,1
"1333",1,1,1,1,1
"1334",0,0,0,0,0
"1335",0,0,0,0,0
"1336",0,0,0,0,0
"1337",1,1,1,1,1
"1338",0,0,0,0,0
"1339",0,0,0,0,0
"1340",1,1,1,1,1
"1341",1,1,1,1,1
"1342",0,0,0,0,0
"1343",0,0,0,0,0
"1344",1,1,1,1,1
"1345",0,0,0,0,0
"1346",0,0,0,0,0
"1347",0,0,0,0,0
"1348",0,0,0,0,0
"1349",0,0,0,0,0
"1350",0,0,0,0,0
"1351",0,0,0,0,0
"1352",0,0,0,0,0
"1353",0,0,0,0,0
"1354",0,0,0,0,0
"1355",0,0,0,0,0
"1356",1,1,1,1,1
"1357",1,1,1,1,1
"1358",0,0,0,0,0
"1359",0,0,0,0,0
"1360",0,0,0,0,0
"1361",1,1,1,1,1
"1362",1,1,1,1,1
"1363",0,0,0,0,0
"1364",1,1,1,1,1
"1365",1,1,1,1,1
"1366",0,0,0,0,0
"1367",1,1,1,1,1
"1368",0,0,0,0,0
"1369",0,0,0,0,0
"1370",1,1,1,1,1
"1371",0,0,0,0,0
"1372",0,0,0,0,0
"1373",1,1,1,1,1
"1374",0,0,0,0,0
"1375",1,1,1,1,1
"1376",1,1,1,1,1
"1377",1,1,1,1,1
"1378",0,0,0,0,0
"1379",0,0,0,0,0
"1380",0,0,0,0,0
"1381",0,0,0,0,0
"1382",0,0,0,0,0
"1383",0,0,0,0,0
"1384",0,0,0,0,0
"1385",0,0,0,0,0
"1386",1,1,1,1,1
"1387",0,0,0,0,0
"1388",0,0,0,0,0
"1389",0,0,0,0,0
"1390",0,0,0,0,0
"1391",0,0,0,0,0
"1392",1,1,1,1,1
"1393",0,0,0,0,0
"1394",0,0,0,0,0
"1395",0,0,0,0,0
"1396",1,1,1,1,1
"1397",0,0,0,0,0
"1398",0,0,0,0,0
"1399",0,0,0,0,0
"1400",0,0,0,0,0
"1401",0,0,0,0,0
"1402",1,1,1,1,1
"1403",0,0,0,0,0
"1404",1,1,1,1,1
"1405",1,1,1,1,1
"1406",1,1,1,1,1
"1407",0,0,0,0,0
"1408",0,0,0,0,0
"1409",0,0,0,0,0
"1410",0,0,0,0,0
"1411",0,0,0,0,0
"1412",1,1,1,1,1
"1413",1,1,1,1,1
"1414",1,1,1,1,1
"1415",1,1,1,1,1
"1416",0,0,0,0,0
"1417",0,0,0,0,0
"1418",0,0,0,0,0
"1419",0,0,0,0,0
"1420",0,0,0,0,0
"1421",1,1,1,1,1
"1422",1,1,1,1,1
"1423",1,1,1,1,1
"1424",0,0,0,0,0
"1425",0,0,0,0,0
"1426",0,0,0,0,0
"1427",0,0,0,0,0
"1428",0,0,0,0,0
"1429",1,1,1,1,1
"1430",1,1,1,1,1
"1431",0,0,0,0,0
"1432",1,1,1,1,1
"1433",1,1,1,1,1
"1434",0,0,0,0,0
"1435",0,0,0,0,0
"1436",0,0,0,0,0
"1437",0,0,0,0,0
"1438",1,1,1,1,1
"1439",1,1,1,1,1
"1440",0,0,0,0,0
"1441",0,0,0,0,0
"1442",0,0,0,0,0
"1443",0,0,0,0,0
"1444",0,0,0,0,0
"1445",1,1,1,1,1
"1446",0,0,0,0,0
"1447",0,0,0,0,0
"1448",0,0,0,0,0
"1449",0,0,0,0,0
"1450",1,1,1,1,1
"1451",1,1,1,1,1
"1452",1,1,1,1,1
"1453",0,0,0,0,0
"1454",1,1,1,1,1
"1455",1,1,1,1,1
"1456",0,0,0,0,0
"1457",0,0,0,0,0
"1458",0,0,0,0,0
"1459",0,0,0,0,0
"1460",0,0,0,0,0
"1461",1,1,1,1,1
"1462",0,0,0,0,0
"1463",0,0,0,0,0
"1464",1,1,1,1,1
"1465",0,0,0,0,0
"1466",0,0,0,0,0
"1467",0,0,0,0,0
"1468",0,0,0,0,0
"1469",0,0,0,0,0
"1470",0,0,0,0,0
"1471",0,0,0,0,0
"1472",1,1,1,1,1
"1473",0,0,0,0,0
"1474",0,0,0,0,0
"1475",0,0,0,0,0
"1476",0,0,0,0,0
"1477",0,0,0,0,0
"1478",0,0,0,0,0
"1479",0,0,0,0,0
"1480",0,0,0,0,0
"1481",0,0,0,0,0
"1482",0,0,0,0,0
"1483",0,0,0,0,0
"1484",0,0,0,0,0
"1485",1,1,1,1,1
"1486",1,1,1,1,1
"1487",1,1,1,1,1
"1488",1,1,1,1,1
"1489",1,1,1,1,1
"1490",0,0,0,0,0
"1491",0,0,0,0,0
"1492",1,1,1,1,1
"1493",0,0,0,0,0
"1494",0,0,0,0,0
"1495",1,1,1,1,1
"1496",0,0,0,0,0
"1497",0,0,0,0,0
"1498",0,0,0,0,0
"1499",0,0,0,0,0
"1500",0,0,0,0,0
"1501",0,0,0,0,0
"1502",0,0,0,0,0
"1503",0,0,0,0,0
"1504",0,0,0,0,0
"1505",1,1,1,1,1
"1506",0,0,0,0,0
"1507",0,0,0,0,0
"1508",1,1,1,1,1
"1509",0,0,0,0,0
"1510",0,0,0,0,0
"1511",0,0,0,0,0
"1512",0,0,0,0,0
"1513",0,0,0,0,0
"1514",1,1,1,1,1
"1515",0,0,0,0,0
"1516",0,0,0,0,0
"1517",0,0,0,0,0
"1518",1,1,1,1,1
"1519",0,0,0,0,0
"1520",0,0,0,0,0
"1521",0,0,0,0,0
"1522",0,0,0,0,0
"1523",1,1,1,1,1
"1524",0,0,0,0,0
"1525",0,0,0,0,0
"1526",1,1,1,1,1
"1527",0,0,0,0,0
"1528",0,0,0,0,0
"1529",1,1,1,1,1
"1530",0,0,0,0,0
"1531",1,1,1,1,1
"1532",1,1,1,1,1
"1533",0,0,0,0,0
"1534",1,1,1,1,1
"1535",0,0,0,0,0
"1536",0,0,0,0,0
"1537",0,0,0,0,0
"1538",0,0,0,0,0
"1539",0,0,0,0,0
"1540",1,1,1,1,1
"1541",0,0,0,0,0
"1542",0,0,0,0,0
"1543",1,1,1,1,1
"1544",1,1,1,1,1
"1545",0,0,0,0,0
"1546",1,1,1,1,1
"1547",1,1,1,1,1
"1548",1,1,1,1,1
"1549",0,0,0,0,0
"1550",0,0,0,0,0
"1551",0,0,0,0,0
"1552",1,1,1,1,1
"1553",0,0,0,0,0
"1554",0,0,0,0,0
"1555",1,1,1,1,1
"1556",0,0,0,0,0
"1557",0,0,0,0,0
"1558",0,0,0,0,0
"1559",0,0,0,0,0
"1560",0,0,0,0,0
"1561",0,0,0,0,0
"1562",1,1,1,1,1
"1563",0,0,0,0,0
"1564",1,1,1,1,1
"1565",0,0,0,0,0
"1566",0,0,0,0,0
"1567",0,0,0,0,0
"1568",1,1,1,1,1
"1569",0,0,0,0,0
"1570",0,0,0,0,0
"1571",0,0,0,0,0
"1572",0,0,0,0,0
"1573",0,0,0,0,0
"1574",0,0,0,0,0
"1575",0,0,0,0,0
"1576",1,1,1,1,1
"1577",1,1,1,1,1
"1578",0,0,0,0,0
"1579",0,0,0,0,0
"1580",0,0,0,0,0
"1581",0,0,0,0,0
"1582",1,1,1,1,1
"1583",1,1,1,1,1
"1584",0,0,0,0,0
"1585",0,0,0,0,0
"1586",0,0,0,0,0
"1587",0,0,0,0,0
"1588",0,0,0,0,0
"1589",0,0,0,0,0
"1590",0,0,0,0,0
"1591",1,1,1,1,1
"1592",0,0,0,0,0
"1593",0,0,0,0,0
"1594",0,0,0,0,0
"1595",0,0,0,0,0
"1596",0,0,0,0,0
"1597",0,0,0,0,0
"1598",0,0,0,0,0
"1599",0,0,0,0,0
"1600",0,0,0,0,0
"1601",1,1,1,1,1
"1602",0,0,0,0,0
"1603",0,0,0,0,0
"1604",1,1,1,1,1
"1605",0,0,0,0,0
"1606",1,1,1,1,1
"1607",0,0,0,0,0
"1608",0,0,0,0,0
"1609",1,1,1,1,1
"1610",0,0,0,0,0
"1611",0,0,0,0,0
"1612",0,0,0,0,0
"1613",0,0,0,0,0
"1614",0,0,0,0,0
"1615",1,1,1,1,1
"1616",0,0,0,0,0
"1617",0,0,0,0,0
"1618",0,0,0,0,0
"1619",1,1,1,1,1
"1620",0,0,0,0,0
"1621",1,1,1,1,1
"1622",0,0,0,0,0
"1623",0,0,0,0,0
"1624",0,0,0,0,0
"1625",0,0,0,0,0
"1626",1,1,1,1,1
"1627",0,0,0,0,0
"1628",0,0,0,0,0
"1629",1,1,1,1,1
"1630",0,0,0,0,0
"1631",0,0,0,0,0
"1632",0,0,0,0,0
"1633",0,0,0,0,0
"1634",0,0,0,0,0
"1635",0,0,0,0,0
"1636",1,1,1,1,1
"1637",1,1,1,1,1
"1638",1,1,1,1,1
"1639",1,1,1,1,1
"1640",1,1,1,1,1
"1641",0,0,0,0,0
"1642",0,0,0,0,0
"1643",0,0,0,0,0
"1644",1,1,1,1,1
"1645",0,0,0,0,0
"1646",0,0,0,0,0
"1647",0,0,0,0,0
"1648",1,1,1,1,1
"1649",1,1,1,1,1
"1650",0,0,0,0,0
"1651",0,0,0,0,0
"1652",1,1,1,1,1
"1653",0,0,0,0,0
"1654",0,0,0,0,0
"1655",0,0,0,0,0
"1656",0,0,0,0,0
"1657",1,1,1,1,1
"1658",0,0,0,0,0
"1659",0,0,0,0,0
"1660",0,0,0,0,0
"1661",0,0,0,0,0
"1662",0,0,0,0,0
"1663",0,0,0,0,0
"1664",0,0,0,0,0
"1665",0,0,0,0,0
"1666",0,0,0,0,0
"1667",0,0,0,0,0
"1668",0,0,0,0,0
"1669",0,0,0,0,0
"1670",0,0,0,0,0
"1671",0,0,0,0,0
"1672",0,0,0,0,0
"1673",1,1,1,1,1
"1674",0,0,0,0,0
"1675",0,0,0,0,0
"1676",0,0,0,0,0
"1677",0,0,0,0,0
"1678",0,0,0,0,0
"1679",1,1,1,1,1
"1680",1,1,1,1,1
"1681",0,0,0,0,0
"1682",1,1,1,1,1
"1683",0,0,0,0,0
"1684",0,0,0,0,0
"1685",0,0,0,0,0
"1686",0,0,0,0,0
"1687",0,0,0,0,0
"1688",0,0,0,0,0
"1689",0,0,0,0,0
"1690",0,0,0,0,0
"1691",0,0,0,0,0
"1692",0,0,0,0,0
"1693",0,0,0,0,0
"1694",0,0,0,0,0
"1695",0,0,0,0,0
"1696",0,0,0,0,0
"1697",1,1,1,1,1
"1698",1,1,1,1,1
"1699",0,0,0,0,0
"1700",0,0,0,0,0
"1701",1,1,1,1,1
"1702",0,0,0,0,0
"1703",0,0,0,0,0
"1704",0,0,0,0,0
"1705",0,0,0,0,0
"1706",0,0,0,0,0
"1707",0,0,0,0,0
"1708",0,0,0,0,0
"1709",0,0,0,0,0
"1710",1,1,1,1,1
"1711",1,1,1,1,1
"1712",0,0,0,0,0
"1713",1,1,1,1,1
"1714",0,0,0,0,0
"1715",1,1,1,1,1
"1716",0,0,0,0,0
"1717",0,0,0,0,0
"1718",0,0,0,0,0
"1719",0,0,0,0,0
"1720",0,0,0,0,0
"1721",0,0,0,0,0
"1722",1,1,1,1,1
"1723",1,1,1,1,1
"1724",0,0,0,0,0
"1725",0,0,0,0,0
"1726",0,0,0,0,0
"1727",0,0,0,0,0
"1728",0,0,0,0,0
"1729",0,0,0,0,0
"1730",0,0,0,0,0
"1731",0,0,0,0,0
"1732",0,0,0,0,0
"1733",0,0,0,0,0
"1734",0,0,0,0,0
"1735",1,1,1,1,1
"1736",0,0,0,0,0
"1737",0,0,0,0,0
"1738",0,0,0,0,0
"1739",0,0,0,0,0
"1740",0,0,0,0,0
"1741",0,0,0,0,0
"1742",0,0,0,0,0
"1743",0,0,0,0,0
"1744",1,1,1,1,1
"1745",0,0,0,0,0
"1746",0,0,0,0,0
"1747",1,1,1,1,1
"1748",0,0,0,0,0
"1749",0,0,0,0,0
"1750",0,0,0,0,0
"1751",0,0,0,0,0
"1752",1,1,1,1,1
"1753",0,0,0,0,0
"1754",1,1,1,1,1
"1755",0,0,0,0,0
"1756",0,0,0,0,0
"1757",0,0,0,0,0
"1758",0,0,0,0,0
"1759",1,1,1,1,1
"1760",0,0,0,0,0
"1761",0,0,0,0,0
"1762",0,0,0,0,0
"1763",1,1,1,1,1
"1764",0,0,0,0,0
"1765",1,1,1,1,1
"1766",0,0,0,0,0
"1767",0,0,0,0,0
"1768",1,1,1,1,1
"1769",0,0,0,0,0
"1770",0,0,0,0,0
"1771",0,0,0,0,0
"1772",0,0,0,0,0
"1773",0,0,0,0,0
"1774",0,0,0,0,0
"1775",0,0,0,0,0
"1776",1,1,1,1,1
"1777",1,1,1,1,1
"1778",0,0,0,0,0
"1779",0,0,0,0,0
"1780",0,0,0,0,0
"1781",0,0,0,0,0
"1782",0,0,0,0,0
"1783",0,0,0,0,0
"1784",0,0,0,0,0
"1785",1,1,1,1,1
"1786",1,1,1,1,1
"1787",1,1,1,1,1
"1788",0,0,0,0,0
"1789",1,1,1,1,1
"1790",1,1,1,1,1
"1791",0,0,0,0,0
"1792",1,1,1,1,1
"1793",0,0,0,0,0
"1794",0,0,0,0,0
"1795",0,0,0,0,0
"1796",0,0,0,0,0
"1797",1,1,1,1,1
"1798",0,0,0,0,0
"1799",0,0,0,0,0
"1800",0,0,0,0,0
"1801",1,1,1,1,1
"1802",0,0,0,0,0
"1803",0,0,0,0,0
"1804",0,0,0,0,0
"1805",0,0,0,0,0
"1806",0,0,0,0,0
"1807",0,0,0,0,0
"1808",0,0,0,0,0
"1809",0,0,0,0,0
"1810",0,0,0,0,0
"1811",0,0,0,0,0
"1812",1,1,1,1,1
"1813",0,0,0,0,0
"1814",0,0,0,0,0
"1815",0,0,0,0,0
"1816",1,1,1,1,1
"1817",0,0,0,0,0
"1818",0,0,0,0,0
"1819",1,1,1,1,1
"1820",0,0,0,0,0
"1821",0,0,0,0,0
"1822",0,0,0,0,0
"1823",0,0,0,0,0
"1824",1,1,1,1,1
"1825",1,1,1,1,1
"1826",0,0,0,0,0
"1827",0,0,0,0,0
"1828",0,0,0,0,0
"1829",0,0,0,0,0
"1830",0,0,0,0,0
"1831",1,1,1,1,1
"1832",0,0,0,0,0
"1833",1,1,1,1,1
"1834",0,0,0,0,0
"1835",1,1,1,1,1
"1836",0,0,0,0,0
"1837",1,1,1,1,1
"1838",1,1,1,1,1
"1839",0,0,0,0,0
"1840",0,0,0,0,0
"1841",1,1,1,1,1
"1842",0,0,0,0,0
"1843",0,0,0,0,0
"1844",0,0,0,0,0
"1845",0,0,0,0,0
"1846",1,1,1,1,1
"1847",0,0,0,0,0
"1848",0,0,0,0,0
"1849",0,0,0,0,0
"1850",0,0,0,0,0
"1851",0,0,0,0,0
"1852",1,1,1,1,1
"1853",0,0,0,0,0
"1854",0,0,0,0,0
"1855",1,1,1,1,1
"1856",0,0,0,0,0
"1857",1,1,1,1,1
"1858",0,0,0,0,0
"1859",0,0,0,0,0
"1860",0,0,0,0,0
"1861",0,0,0,0,0
"1862",0,0,0,0,0
"1863",0,0,0,0,0
"1864",1,1,1,1,1
"1865",0,0,0,0,0
"1866",0,0,0,0,0
"1867",0,0,0,0,0
"1868",1,1,1,1,1
"1869",1,1,1,1,1
"1870",1,1,1,1,1
"1871",1,1,1,1,1
"1872",0,0,0,0,0
"1873",0,0,0,0,0
"1874",0,0,0,0,0
"1875",0,0,0,0,0
"1876",0,0,0,0,0
"1877",1,1,1,1,1
"1878",0,0,0,0,0
"1879",1,1,1,1,1
"1880",0,0,0,0,0
"1881",0,0,0,0,0
"1882",0,0,0,0,0
"1883",0,0,0,0,0
"1884",0,0,0,0,0
"1885",1,1,1,1,1
"1886",0,0,0,0,0
"1887",0,0,0,0,0
"1888",0,0,0,0,0
"1889",0,0,0,0,0
"1890",0,0,0,0,0
"1891",1,1,1,1,1
"1892",0,0,0,0,0
"1893",0,0,0,0,0
"1894",0,0,0,0,0
"1895",0,0,0,0,0
"1896",0,0,0,0,0
"1897",0,0,0,0,0
"1898",0,0,0,0,0
"1899",0,0,0,0,0
"1900",0,0,0,0,0
"1901",1,1,1,1,1
"1902",0,0,0,0,0
"1903",0,0,0,0,0
"1904",1,1,1,1,1
"1905",0,0,0,0,0
"1906",0,0,0,0,0
"1907",0,0,0,0,0
"1908",0,0,0,0,0
"1909",0,0,0,0,0
"1910",0,0,0,0,0
"1911",0,0,0,0,0
"1912",0,0,0,0,0
"1913",0,0,0,0,0
"1914",0,0,0,0,0
"1915",0,0,0,0,0
"1916",0,0,0,0,0
"1917",0,0,0,0,0
"1918",0,0,0,0,0
"1919",1,1,1,1,1
"1920",0,0,0,0,0
"1921",0,0,0,0,0
"1922",0,0,0,0,0
"1923",0,0,0,0,0
"1924",0,0,0,0,0
"1925",1,1,1,1,1
"1926",1,1,1,1,1
"1927",1,1,1,1,1
"1928",0,0,0,0,0
"1929",0,0,0,0,0
"1930",0,0,0,0,0
"1931",0,0,0,0,0
"1932",0,0,0,0,0
"1933",1,1,1,1,1
"1934",0,0,0,0,0
"1935",0,0,0,0,0
"1936",0,0,0,0,0
"1937",0,0,0,0,0
"1938",0,0,0,0,0
"1939",0,0,0,0,0
"1940",1,1,1,1,1
"1941",0,0,0,0,0
"1942",0,0,0,0,0
"1943",0,0,0,0,0
"1944",0,0,0,0,0
"1945",1,1,1,1,1
"1946",1,1,1,1,1
"1947",0,0,0,0,0
"1948",0,0,0,0,0
"1949",1,1,1,1,1
"1950",0,0,0,0,0
"1951",1,1,1,1,1
"1952",0,0,0,0,0
"1953",0,0,0,0,0
"1954",0,0,0,0,0
"1955",1,1,1,1,1
"1956",0,0,0,0,0
"1957",0,0,0,0,0
"1958",1,1,1,1,1
"1959",0,0,0,0,0
"1960",0,0,0,0,0
"1961",1,1,1,1,1
"1962",1,1,1,1,1
"1963",0,0,0,0,0
"1964",0,0,0,0,0
"1965",0,0,0,0,0
"1966",0,0,0,0,0
"1967",1,1,1,1,1
"1968",0,0,0,0,0
"1969",0,0,0,0,0
"1970",0,0,0,0,0
"1971",0,0,0,0,0
"1972",0,0,0,0,0
"1973",1,1,1,1,1
"1974",0,0,0,0,0
"1975",1,1,1,1,1
"1976",0,0,0,0,0
"1977",1,1,1,1,1
"1978",0,0,0,0,0
"1979",0,0,0,0,0
"1980",0,0,0,0,0
"1981",0,0,0,0,0
"1982",0,0,0,0,0
"1983",1,1,1,1,1
"1984",1,1,1,1,1
"1985",0,0,0,0,0
"1986",0,0,0,0,0
"1987",1,1,1,1,1
"1988",0,0,0,0,0
"1989",1,1,1,1,1
"1990",0,0,0,0,0
"1991",0,0,0,0,0
"1992",0,0,0,0,0
"1993",0,0,0,0,0
"1994",1,1,1,1,1
"1995",0,0,0,0,0
"1996",1,1,1,1,1
"1997",0,0,0,0,0
"1998",0,0,0,0,0
"1999",0,0,0,0,0
"2000",0,0,0,0,0
"2001",1,1,1,1,1
"2002",0,0,0,0,0
"2003",0,0,0,0,0
"2004",0,0,0,0,0
"2005",0,0,0,0,0
"2006",0,0,0,0,0
"2007",0,0,0,0,0
"2008",0,0,0,0,0
"2009",0,0,0,0,0
"2010",0,0,0,0,0
"2011",0,0,0,0,0
"2012",0,0,0,0,0
"2013",0,0,0,0,0
"2014",0,0,0,0,0
"2015",0,0,0,0,0
"2016",1,1,1,1,1
"2017",1,1,1,1,1
"2018",0,0,0,0,0
"2019",1,1,1,1,1
"2020",1,1,1,1,1
"2021",0,0,0,0,0
"2022",1,1,1,1,1
"2023",0,0,0,0,0
"2024",1,1,1,1,1
"2025",0,0,0,0,0
"2026",0,0,0,0,0
"2027",1,1,1,1,1
"2028",1,1,1,1,1
"2029",0,0,0,0,0
"2030",0,0,0,0,0
"2031",0,0,0,0,0
"2032",1,1,1,1,1
"2033",0,0,0,0,0
"2034",0,0,0,0,0
"2035",0,0,0,0,0
"2036",0,0,0,0,0
"2037",0,0,0,0,0
"2038",0,0,0,0,0
"2039",0,0,0,0,0
"2040",0,0,0,0,0
"2041",1,1,1,1,1
"2042",0,0,0,0,0
"2043",0,0,0,0,0
"2044",0,0,0,0,0
"2045",1,1,1,1,1
"2046",0,0,0,0,0
"2047",0,0,0,0,0
"2048",0,0,0,0,0
"2049",1,1,1,1,1
"2050",0,0,0,0,0
"2051",1,1,1,1,1
"2052",0,0,0,0,0
"2053",1,1,1,1,1
"2054",0,0,0,0,0
"2055",0,0,0,0,0
"2056",0,0,0,0,0
"2057",0,0,0,0,0
"2058",1,1,1,1,1
"2059",0,0,0,0,0
"2060",0,0,0,0,0
"2061",0,0,0,0,0
"2062",1,1,1,1,1
"2063",0,0,0,0,0
"2064",0,0,0,0,0
"2065",1,1,1,1,1
