,dataset,model_name,volume_id,samples,sncc,ged,iou_spleen,iou_liver,iou_mean,dice_spleen,dice_liver,dice_mean,surface_distance_prtogt_spleen,surface_distance_prtogt_liver,surface_distance_prtogt_mean,surface_distance_gttopr_spleen,surface_distance_gttopr_liver,surface_distance_gttopr_mean,surface_distance_avg_spleen,surface_distance_avg_liver,surface_distance_avg_mean,target_scan_file
13805,2,MC_dropout_quicknat_UKB_v2,4060749_20201_2_0,10,,,0.7568745460205458,0.8538105595048681,0.8053425527627069,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13806,2,MC_dropout_quicknat_UKB_v2,4061070_20201_2_0,10,,,0.6238839285714286,0.8583818023057911,0.7411328654386098,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13807,2,MC_dropout_quicknat_UKB_v2,4061111_20201_2_0,10,,,0.8024691358024691,0.8052816686657586,0.8038754022341139,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13808,2,MC_dropout_quicknat_UKB_v2,4061475_20201_2_0,10,,,0.655907780979827,0.8094490308686288,0.732678405924228,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13809,2,MC_dropout_quicknat_UKB_v2,4061659_20201_2_0,10,,,0.8469062784349408,0.7672115730368158,0.8070589257358782,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13810,2,MC_dropout_quicknat_UKB_v2,4062056_20201_2_0,10,,,0.6614346375492872,0.6110570161203073,0.6362458268347972,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13811,2,MC_dropout_quicknat_UKB_v2,4062121_20201_2_0,10,,,0.8352234823215477,0.6841441275116158,0.7596838049165817,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13812,2,MC_dropout_quicknat_UKB_v2,4062121_20201_2_0,10,,,0.5855081363217685,0.8836125456606626,0.7345603409912156,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13813,2,MC_dropout_quicknat_UKB_v2,4062192_20201_2_0,10,,,0.4760884277013309,0.7529399716670365,0.6145141996841837,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13814,2,MC_dropout_quicknat_UKB_v2,4062431_20201_2_0,10,,,0.8513711151736746,0.8513715372080392,0.8513713261908569,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13815,2,MC_dropout_quicknat_UKB_v2,4062979_20201_2_0,10,,,0.8016014234875445,0.8228234472204664,0.8122124353540054,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13816,2,MC_dropout_quicknat_UKB_v2,4063216_20201_2_0,10,,,0.7127542605827377,0.5718896117096971,0.6423219361462174,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13817,2,MC_dropout_quicknat_UKB_v2,4063216_20201_2_0,10,,,0.8278681470006025,0.8210163308347821,0.8244422389176923,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13818,2,MC_dropout_quicknat_UKB_v2,4063403_20201_2_0,10,,,0.6601434585997193,0.7922627460443311,0.7262031023220252,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13819,2,MC_dropout_quicknat_UKB_v2,4063536_20201_2_0,10,,,0.7659457765240558,0.8795762077503311,0.8227609921371934,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
13820,2,MC_dropout_quicknat_UKB_v2,4063666_20201_2_0,10,,,0.7231241772707327,0.738693742138938,0.7309089597048354,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13821,2,MC_dropout_quicknat_UKB_v2,4063868_20201_2_0,10,,,0.3763935179864383,0.35901310766098243,0.3677033128237104,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13822,2,MC_dropout_quicknat_UKB_v2,4063868_20201_2_0,10,,,0.7965649801587301,0.8100834857567142,0.8033242329577222,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13823,2,MC_dropout_quicknat_UKB_v2,4064140_20201_2_0,10,,,0.6620213597290961,0.7963507874870358,0.7291860736080661,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13824,2,MC_dropout_quicknat_UKB_v2,4064359_20201_2_0,10,,,0.5696578851079399,0.7214522376219142,0.6455550613649271,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
13825,2,MC_dropout_quicknat_UKB_v2,4064437_20201_2_0,10,,,0.3603002502085071,0.6652969521388239,0.5127986011736656,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13826,2,MC_dropout_quicknat_UKB_v2,4064437_20201_2_0,10,,,0.8466810508947836,0.8564661696283424,0.8515736102615631,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13827,2,MC_dropout_quicknat_UKB_v2,4064746_20201_2_0,10,,,0.6417972541949799,0.8478634892917672,0.7448303717433735,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13828,2,MC_dropout_quicknat_UKB_v2,4065263_20201_2_0,10,,,0.7920111796902294,0.892302355885965,0.8421567677880972,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
13829,2,MC_dropout_quicknat_UKB_v2,4065263_20201_2_0,10,,,0.3576320939334638,0.5030547533703871,0.4303434236519255,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13830,2,MC_dropout_quicknat_UKB_v2,4065466_20201_2_0,10,,,0.7318509615384615,0.8417110481586402,0.7867810048485508,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13831,2,MC_dropout_quicknat_UKB_v2,4065644_20201_2_0,10,,,0.8663705214098456,0.8468468468468469,0.8566086841283462,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
13832,2,MC_dropout_quicknat_UKB_v2,4065842_20201_2_0,10,,,0.7541242652171165,0.8023682709533335,0.7782462680852249,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13833,2,MC_dropout_quicknat_UKB_v2,4066129_20201_2_0,10,,,0.5978395486445576,0.746818249877008,0.6723288992607828,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13834,2,MC_dropout_quicknat_UKB_v2,4066343_20201_2_0,10,,,0.754213293784549,0.6674087873142805,0.7108110405494148,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13835,2,MC_dropout_quicknat_UKB_v2,4067199_20201_2_0,10,,,0.7667082718710995,0.8252634173393308,0.7959858446052152,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13836,2,MC_dropout_quicknat_UKB_v2,4067606_20201_2_0,10,,,0.6585926525052148,0.7758337650209034,0.7172132087630592,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13837,2,MC_dropout_quicknat_UKB_v2,4067729_20201_2_0,10,,,0.6840029841202174,0.8723902332797997,0.7781966087000085,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13838,2,MC_dropout_quicknat_UKB_v2,4067886_20201_2_0,10,,,0.8697803119235284,0.905577343622924,0.8876788277732262,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13839,2,MC_dropout_quicknat_UKB_v2,4068198_20201_2_0,10,,,0.7128724672228843,0.8684738840642889,0.7906731756435866,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13840,2,MC_dropout_quicknat_UKB_v2,4068287_20201_2_0,10,,,0.6814490943160525,0.7926577042399172,0.7370533992779849,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13841,2,MC_dropout_quicknat_UKB_v2,4068414_20201_2_0,10,,,0.6132352941176471,0.5083852317894871,0.5608102629535672,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13842,2,MC_dropout_quicknat_UKB_v2,4068414_20201_2_0,10,,,0.7067838276060463,0.883350306408676,0.7950670670073612,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13843,2,MC_dropout_quicknat_UKB_v2,4068600_20201_2_0,10,,,0.8207239523887168,0.8757990867579909,0.8482615195733538,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13844,2,MC_dropout_quicknat_UKB_v2,4068880_20201_2_0,10,,,0.5044401880550236,0.654530432387772,0.5794853102213977,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13845,2,MC_dropout_quicknat_UKB_v2,4068880_20201_2_0,10,,,0.7071226963307322,0.7038113103953147,0.7054670033630235,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13846,2,MC_dropout_quicknat_UKB_v2,4069059_20201_2_0,10,,,0.6232071545081276,0.6985753605897015,0.6608912575489145,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13847,2,MC_dropout_quicknat_UKB_v2,4069062_20201_2_0,10,,,0.7203186053501653,0.84240141332856,0.7813600093393627,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13848,2,MC_dropout_quicknat_UKB_v2,4069124_20201_2_0,10,,,0.7476725213552164,0.7972965109029089,0.7724845161290627,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13849,2,MC_dropout_quicknat_UKB_v2,4069175_20201_2_0,10,,,0.6863205759757484,0.8463574161170453,0.7663389960463969,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13850,2,MC_dropout_quicknat_UKB_v2,4069309_20201_2_0,10,,,0.7511355948584131,0.869080510848774,0.8101080528535936,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13851,2,MC_dropout_quicknat_UKB_v2,4069345_20201_2_0,10,,,0.8507876197261142,0.8865950976590403,0.8686913586925773,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
13852,2,MC_dropout_quicknat_UKB_v2,4069407_20201_2_0,10,,,0.7508714238737257,0.8389891211890586,0.7949302725313921,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13853,2,MC_dropout_quicknat_UKB_v2,4069528_20201_2_0,10,,,0.6594294105307321,0.864986137864229,0.7622077741974805,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
13854,2,MC_dropout_quicknat_UKB_v2,4069753_20201_2_0,10,,,0.8006389776357827,0.8460932954584346,0.8233661365471087,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13855,2,MC_dropout_quicknat_UKB_v2,4069892_20201_2_0,10,,,0.3467261904761905,0.5087956858972075,0.42776093818669897,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13856,2,MC_dropout_quicknat_UKB_v2,4070182_20201_2_0,10,,,0.8484438430311232,0.8398920642237074,0.8441679536274154,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13857,2,MC_dropout_quicknat_UKB_v2,4070201_20201_2_0,10,,,0.8744693057946071,0.8753921509097901,0.8749307283521985,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
13858,2,MC_dropout_quicknat_UKB_v2,4071340_20201_2_0,10,,,0.869894708604386,0.8758085935826586,0.8728516510935223,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13859,2,MC_dropout_quicknat_UKB_v2,4072737_20201_2_0,10,,,0.4130606235869394,0.6544484627741365,0.5337545431805379,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13860,2,MC_dropout_quicknat_UKB_v2,4072847_20201_2_0,10,,,0.7402579295921924,0.7909997754755108,0.7656288525338516,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13861,2,MC_dropout_quicknat_UKB_v2,4073565_20201_2_0,10,,,0.6496909958538685,0.8157721710287436,0.732731583441306,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13862,2,MC_dropout_quicknat_UKB_v2,4073672_20201_2_0,10,,,0.6700781805259417,0.878573355774543,0.7743257681502423,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
13863,2,MC_dropout_quicknat_UKB_v2,4073719_20201_2_0,10,,,0.6580197296309829,0.7421030240720389,0.7000613768515109,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
13864,2,MC_dropout_quicknat_UKB_v2,4073861_20201_2_0,10,,,0.8179068360556564,0.8596827317335485,0.8387947838946024,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13865,2,MC_dropout_quicknat_UKB_v2,4074020_20201_2_0,10,,,0.534294274840068,0.6896704031324237,0.6119823389862458,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
13866,2,MC_dropout_quicknat_UKB_v2,4074020_20201_2_0,10,,,0.7156786875096735,0.8741345569876509,0.7949066222486623,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13867,2,MC_dropout_quicknat_UKB_v2,4074037_20201_2_0,10,,,0.8411711898349562,0.835248617560035,0.8382099036974956,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13868,2,MC_dropout_quicknat_UKB_v2,4074082_20201_2_0,10,,,0.4788750157649136,0.8321841456392387,0.6555295807020761,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13869,2,MC_dropout_quicknat_UKB_v2,4074301_20201_2_0,10,,,0.5404501894361489,0.839496742952672,0.6899734661944104,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13870,2,MC_dropout_quicknat_UKB_v2,4074808_20201_2_0,10,,,0.7503045066991474,0.8805884200607266,0.815446463379937,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
13871,2,MC_dropout_quicknat_UKB_v2,4074862_20201_2_0,10,,,0.3712574850299401,0.7897390895944827,0.5804982873122114,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13872,2,MC_dropout_quicknat_UKB_v2,4075073_20201_2_0,10,,,0.868828297715549,0.8571050252495275,0.8629666614825382,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
13873,2,MC_dropout_quicknat_UKB_v2,4075101_20201_2_0,10,,,0.7582323286495763,0.8335280603872661,0.7958801945184213,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13874,2,MC_dropout_quicknat_UKB_v2,4075369_20201_2_0,10,,,0.6194164265129684,0.7668468850489416,0.6931316557809549,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13875,2,MC_dropout_quicknat_UKB_v2,4075369_20201_2_0,10,,,0.8278086763070078,0.8825418543222545,0.8551752653146312,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13876,2,MC_dropout_quicknat_UKB_v2,4075456_20201_2_0,10,,,0.6660110338210602,0.7202797202797203,0.6931453770503903,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13877,2,MC_dropout_quicknat_UKB_v2,4075522_20201_2_0,10,,,0.6950055086301873,0.7929586078768507,0.743982058253519,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
13878,2,MC_dropout_quicknat_UKB_v2,4075885_20201_2_0,10,,,0.6279467338491992,0.6317505709054252,0.6298486523773121,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13879,2,MC_dropout_quicknat_UKB_v2,4076113_20201_2_0,10,,,0.7927694560198221,0.8462834476445694,0.8195264518321957,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13880,2,MC_dropout_quicknat_UKB_v2,4076264_20201_2_0,10,,,0.5176243014758561,0.4552279459330632,0.4864261237044597,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13881,2,MC_dropout_quicknat_UKB_v2,4076264_20201_2_0,10,,,0.8044146716450692,0.8416439771846493,0.8230293244148592,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13882,2,MC_dropout_quicknat_UKB_v2,4076380_20201_2_0,10,,,0.6824,0.66860840570924,0.6755042028546201,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13883,2,MC_dropout_quicknat_UKB_v2,4076380_20201_2_0,10,,,0.6881754609027336,0.8246091993546169,0.7563923301286752,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13884,2,MC_dropout_quicknat_UKB_v2,4076572_20201_2_0,10,,,0.7656772038036495,0.8081938135409907,0.7869355086723201,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13885,2,MC_dropout_quicknat_UKB_v2,4076884_20201_2_0,10,,,0.5721509140412291,0.7884137627789382,0.6802823384100836,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13886,2,MC_dropout_quicknat_UKB_v2,4076919_20201_2_0,10,,,0.4722143464700879,0.4280996562801878,0.45015700137513787,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13887,2,MC_dropout_quicknat_UKB_v2,4076919_20201_2_0,10,,,0.8279960148021633,0.8073946763857461,0.8176953455939547,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13888,2,MC_dropout_quicknat_UKB_v2,4077267_20201_2_0,10,,,0.6201377848436672,0.3521502226388563,0.4861440037412618,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13889,2,MC_dropout_quicknat_UKB_v2,4077267_20201_2_0,10,,,0.7198098075160403,0.8224371219356893,0.7711234647258648,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13890,2,MC_dropout_quicknat_UKB_v2,4077314_20201_2_0,10,,,0.7024155669872512,0.8785518174533321,0.7904836922202916,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13891,2,MC_dropout_quicknat_UKB_v2,4077359_20201_2_0,10,,,0.5242875647668394,0.3261470911086718,0.4252173279377556,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13892,2,MC_dropout_quicknat_UKB_v2,4077359_20201_2_0,10,,,0.7085564198403879,0.8382107282063973,0.7733835740233925,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13893,2,MC_dropout_quicknat_UKB_v2,4077573_20201_2_0,10,,,0.32022792022792024,0.7063890345292487,0.5133084773785845,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13894,2,MC_dropout_quicknat_UKB_v2,4077573_20201_2_0,10,,,0.5614363778298205,0.8049797358878396,0.68320805685883,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13895,2,MC_dropout_quicknat_UKB_v2,4077797_20201_2_0,10,,,0.6416623909697281,0.8537309726088351,0.7476966817892816,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13896,2,MC_dropout_quicknat_UKB_v2,4077876_20201_2_0,10,,,0.7696051423324151,0.8824846783267968,0.8260449103296059,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13897,2,MC_dropout_quicknat_UKB_v2,4077905_20201_2_0,10,,,0.7082579546663829,0.7777826110597575,0.7430202828630702,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13898,2,MC_dropout_quicknat_UKB_v2,4078068_20201_2_0,10,,,0.7601410934744268,0.7724612673806067,0.7663011804275168,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13899,2,MC_dropout_quicknat_UKB_v2,4078145_20201_2_0,10,,,0.8275818158665478,0.8305271002538872,0.8290544580602175,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13900,2,MC_dropout_quicknat_UKB_v2,4078145_20201_2_0,10,,,0.7230169050715215,0.8125233603764044,0.767770132723963,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13901,2,MC_dropout_quicknat_UKB_v2,4078303_20201_2_0,10,,,0.6738278610998514,0.8643313229227648,0.7690795920113079,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13902,2,MC_dropout_quicknat_UKB_v2,4078367_20201_2_0,10,,,0.8303393213572854,0.8546173462078449,0.8424783337825652,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
13903,2,MC_dropout_quicknat_UKB_v2,4078432_20201_2_0,10,,,0.7631049086995765,0.7559507241074908,0.7595278164035336,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13904,2,MC_dropout_quicknat_UKB_v2,4078448_20201_2_0,10,,,0.8101123595505618,0.841277975318971,0.8256951674347663,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
13905,2,MC_dropout_quicknat_UKB_v2,4078448_20201_2_0,10,,,0.5819059483027095,0.38732721815953003,0.4846165832311197,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13906,2,MC_dropout_quicknat_UKB_v2,4078476_20201_2_0,10,,,0.6807061990341224,0.8379209317466633,0.7593135653903929,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13907,2,MC_dropout_quicknat_UKB_v2,4079275_20201_2_0,10,,,0.8640694113644096,0.7836777907011422,0.8238736010327758,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13908,2,MC_dropout_quicknat_UKB_v2,4079518_20201_2_0,10,,,0.8241590214067278,0.7928811039913224,0.8085200626990251,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13909,2,MC_dropout_quicknat_UKB_v2,4079622_20201_2_0,10,,,0.7447834645669291,0.8109197619869621,0.7778516132769456,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13910,2,MC_dropout_quicknat_UKB_v2,4079844_20201_2_0,10,,,0.7285066176746279,0.7500439022676985,0.7392752599711632,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13911,2,MC_dropout_quicknat_UKB_v2,4080329_20201_2_0,10,,,0.8608623939679547,0.8255500194530554,0.8432062067105051,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13912,2,MC_dropout_quicknat_UKB_v2,4080994_20201_2_0,10,,,0.6818584070796461,0.8640169288803018,0.7729376679799741,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13913,2,MC_dropout_quicknat_UKB_v2,4081365_20201_2_0,10,,,0.8035312068589697,0.8280913874700763,0.815811297164523,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13914,2,MC_dropout_quicknat_UKB_v2,4081406_20201_2_0,10,,,0.6985807614327552,0.8826930986926469,0.7906369300627011,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13915,2,MC_dropout_quicknat_UKB_v2,4081622_20201_2_0,10,,,0.3873608801330434,0.7897082867223131,0.5885345834276783,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13916,2,MC_dropout_quicknat_UKB_v2,4081622_20201_2_0,10,,,0.7303370786516854,0.7969785358739419,0.7636578072628136,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13917,2,MC_dropout_quicknat_UKB_v2,4081889_20201_2_0,10,,,0.7836887227962189,0.8511039482233632,0.8173963355097911,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13918,2,MC_dropout_quicknat_UKB_v2,4082490_20201_2_0,10,,,0.5945549179233952,0.6339437222410765,0.6142493200822359,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13919,2,MC_dropout_quicknat_UKB_v2,4082762_20201_2_0,10,,,0.7128917096390321,0.8537396970372021,0.7833157033381171,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13920,2,MC_dropout_quicknat_UKB_v2,4082868_20201_2_0,10,,,0.3908824193184383,0.3561178093040403,0.3735001143112393,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13921,2,MC_dropout_quicknat_UKB_v2,4082942_20201_2_0,10,,,0.7097523219814241,0.8257190349065633,0.7677356784439937,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13922,2,MC_dropout_quicknat_UKB_v2,4082961_20201_2_0,10,,,0.7563663440059568,0.8488945794103687,0.8026304617081628,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13923,2,MC_dropout_quicknat_UKB_v2,4083028_20201_2_0,10,,,0.7326737086063199,0.8150726161307006,0.7738731623685102,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13924,2,MC_dropout_quicknat_UKB_v2,4083447_20201_2_0,10,,,0.8827308548912113,0.8259429981172499,0.8543369265042307,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13925,2,MC_dropout_quicknat_UKB_v2,4083514_20201_2_0,10,,,0.7924283524000472,0.8258781691503774,0.8091532607752123,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13926,2,MC_dropout_quicknat_UKB_v2,4083523_20201_2_0,10,,,0.771862763378706,0.8229159845458712,0.7973893739622886,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
13927,2,MC_dropout_quicknat_UKB_v2,4083523_20201_2_0,10,,,0.8541486459511611,0.8802909550917141,0.8672198005214375,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13928,2,MC_dropout_quicknat_UKB_v2,4083625_20201_2_0,10,,,0.4327036599763873,0.3203522504892368,0.376527955232812,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
13929,2,MC_dropout_quicknat_UKB_v2,4083625_20201_2_0,10,,,0.8393533487297922,0.8692860128434092,0.8543196807866007,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
13930,2,MC_dropout_quicknat_UKB_v2,4083875_20201_2_0,10,,,0.8727965961209041,0.8727984493757822,0.8727975227483431,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
